query_id,aspect,query_text,doc_id,business_name,stars,review_snippet,source_systems,label,notes
Q012,ambience,outdoor patio nice view,ZV1uiw72TQeB1LWQtSFf0Q,Bon Appetit Restaurant,4.0,Honestly this restaurant is one of the very few white tablecloth nicer dining spots with a great sunset view and waterfront dining in northern Pinellas county.  We have gone for several specials occasions and ordered their multi course meal - a rose and candle on each table - well trained servers - ,bm25+hybrid,,
Q012,ambience,outdoor patio nice view,mUA8x9qk481i7udlZVMLvQ,Neptune Grill,4.0,"Love this place! Great outdoor dining with water view and their gyro and souvlaki are spot on. 
Whenever I'm in Gulfport this is my go to!",bm25+hybrid,,
Q012,ambience,outdoor patio nice view,o9wOnk418kLqousY6w-xMg,Giannfranco's Trattoria,5.0,Marvelous! Best lobster ravioli ever!! Delightful outdoor patio. One of my best dining experiences ever!!!,bm25+hybrid+tfidf,,
Q012,ambience,outdoor patio nice view,vGo49Ut8CXHnZbzwzBAslg,XIX Nineteen,5.0,5 Stars - you're here for THE VIEW PEOPLE. It's amazing in the daytime although since it is cold the outdoor patio is no longer an option. It's like sitting inside a capital building with windows facing the north and west of the city. This is made to impress a date and business client alike. Not exa,bm25+hybrid+tfidf,,
Q012,ambience,outdoor patio nice view,abpE6zSPn0WcJiCkgcvSDQ,Don's Bayou Cajun Cookin',5.0,"Nice to have a Cajun place in T-Town, especially on the east side of town.  We make it over to Don's every so often and really enjoy everything on the menu.  Authentic Cajun with most of the ingredients shipped directly from Louisiana.  Nice to be able to view what is actually happening in the kitch",bm25+hybrid,,
Q012,ambience,outdoor patio nice view,7sTBbf5uiJx_PkKKxSmK4g,Tiki Docks River Bar & Grill,3.0,The view and outdoor seating experience is pretty nice. I had the crab wings and crab cakes meal. The crab wings are buffalo wings with crab meat on top. The crab cakes had lots of crab meat but could use some more seasoning.  anthe rice paired well with them. The pre dinner salad left a lot to be d,bm25+hybrid,,
Q012,ambience,outdoor patio nice view,4db5Lj3G9nndb1rtrGPg5Q,Four Seasons Resort The Biltmore Santa Barbara,4.0,"Spent the afternoon here on a sunny Saturday, dining at their outdoor patio - taking in the nice ocean breeze and views.

Complimentary valet parking.

Friendly wait staff at the restaurant. Food was delicious but expensive. 

Mission style buildings.

Large courtyard in the back to play croquet and",bm25+hybrid,,
Q012,ambience,outdoor patio nice view,CqvXvFeI-RG471Cxt6_gQQ,Wild River Grille,5.0,The food was great and the service was excellent. Definitely recommend this restaurant. They have a neat outdoor patio that overlooks the river too.,bm25+tfidf,,
Q012,ambience,outdoor patio nice view,YCq8VGDRHO3JkiyUzQbyIw,Binkleys Kitchen & Bar,4.0,"Nice outdoor patio, quiet bar area- great for meetings. Nice beer selection, and mondays are $2 off pints.
Food review- some of my favorites include the bbq chicken salad, tenderloin, crab cakes. And the bbq pork nachos are by far a favorite appetizer. 
Service is sometimes lacking. However, i frequ",hybrid,,
Q012,ambience,outdoor patio nice view,Hv82tGygtddTFBJOZ-7xVQ,Mitchell's Fish Market,4.0,Nothing spectacular the food was more expensive then it should've been but the patio and nice especially with the fire lamps,tfidf,,
Q012,ambience,outdoor patio nice view,2OWlkx94s1nzDziJhmCu_g,Beachside Bar-Cafe,1.0,"Great atmosphere and nice view. Great place to be ignored. Sat at the bar for lunch and was ignored for 15 minutes. 
Bad 1st experience left without eating.",tfidf,,
Q012,ambience,outdoor patio nice view,5SQRomo7PVkWdIjjBUtupg,Revolution House,3.0,"I came to Revolution House on a Thursday night with my coworkers. We were able to get a reservation for 12, but we probably didn't need it because the restaurant wasn't that busy. We were seated on the upstairs patio, which was very nice and have us a view of Penn's Landing and the Ben Franklin brid",tfidf,,
Q012,ambience,outdoor patio nice view,pLpNUkHF6kzYLEimEBhmqQ,400 Beach Seafood & Tap House,4.0,"I visited this place with my husband for lunch.  We were seated at a window with a nice view. 
Service was fast, friendly and very knowledgeable about the dishes. Here I ate the best calamari I have ever tasted. The atmosphere was pleasant. We want to go back.",tfidf,,
Q012,ambience,outdoor patio nice view,nl2WxDr7DsqKGnJfkY3PyA,Columbia Restaurant,4.0,"Three stars for the food, but four stars for location and feel.  This Columbia is inside the pier and has a nice view.  I like to sit at the bar and order monitors and an appetizer.  Just not a major fan of the dinner plates.",tfidf,,
Q012,ambience,outdoor patio nice view,WRrhS6F1d7YVe856NF9q3g,Epazote Kitchen & Cocktails,4.0,"Nice view from outside. Happy hour awesome!! The short rib sliders are like no other slider I've had. Burger patty with short rib slices and fried onions on top! The wedge salad also unique but get you're own, they're small but delicious!",tfidf,,
Q013,price,overpriced not worth the money,tNLwdzDRli9cCiQygwWonw,Ruth's Chris Steak House,3.0,The service was great.  Our sever was very knowledgable and friendly.  I thought the meal was overpriced..  Although very good I have had equally good meals at much less expensive steak houses.  I also never had an $8.50 backed potato or $8.50 spinach before.  It was a good meal but not worth the mo,bm25+hybrid+tfidf,,
Q013,price,overpriced not worth the money,g62k02h4WV04itYNmFQhkQ,Pi Pizzeria - Delmar Loop,4.0,"OK, it's good, but it is also horrendously overpriced.  Call me crazy but $24 for a 3 topping large pizza is insanely overpriced and even as good as it was, I wouldn't go back, it's simply not worth the money--even Dewey's Pizza is a lot less and Dewey's is a bit on the pricy side.  We went because ",bm25+hybrid+tfidf,,
Q013,price,overpriced not worth the money,AYgrczsO26P--epavNs_AA,Ba Le Bakery,1.0,So overrated. The food is overpriced and the hoagies are not that great.  Before it was more authentic had a very homey feeling now they are so rude won't be spending my money here again.,bm25+hybrid,,
Q013,price,overpriced not worth the money,3mG2aIr57b4KLpQOxjUR2w,Jacksons Bistro Bar & Sushi,2.0,"Beautiful location but that's about it.
We couldn't sit outside on the patio because supposedly they didn't have any staff for it because it was lunch time however there were people sitting outside being served. Their bar menu was only available at 3 pm which was very small and overpriced. $7 for pl",bm25+hybrid,,
Q013,price,overpriced not worth the money,tYSgy9rcfLN6QypYV87r0g,Mac Mart,3.0,The food comes in really strange plates lol. The food is pretty okay. Nothing special. I can make this at home lol. Don't waste your money because it's deff overpriced,bm25+hybrid,,
Q013,price,overpriced not worth the money,25sE0oN_RU3N6-wFfoyHtQ,Blue Coast Burrito,1.0,Not worth the overpriced burrito.. The meat is terrible. Also you have to pay extra for half the veggies that normal burrito places that are cheaper and better give you for free! Not a fan!!!,bm25+hybrid,,
Q013,price,overpriced not worth the money,19okJDQGY1RPoDvNSF8jlg,Moshulu,3.0,"Reservations were made online and when we arrived we were told that it would be a few minutes.  We waited at the bar for 10 minutes... because the place was so packed with eager diners?  Absolutely not... it was dead as a morgue.  

Finally seated, we ordered the chilled shrimp, scallops, and the cr",bm25+hybrid,,
Q013,price,overpriced not worth the money,evVSj0NGzEMc9NF8Z5wxkg,Checkers,1.0,Absolutely rude service. Substandard food. Not worth the time or money. Go to McDonalds or Cookout across the street.,bm25+hybrid,,
Q013,price,overpriced not worth the money,yVPsDYi-HkagXyUouzECkQ,Jimmy's Fish House &  Iguana Bar,2.0,Decent food. Got the stuffed shrimp. Just didn't think it was worth the money. But not like it was bad food or service.,bm25+hybrid+tfidf,,
Q013,price,overpriced not worth the money,STMN4qqf5yA0gP66U0PCpQ,Sumo Sumo Sushi Bar & Grill,5.0,Boats and bridges are all very good. Really like the California pizza also. Restaurant is nice. Service is always really good. Overpriced but worth it.,bm25+hybrid,,
Q013,price,overpriced not worth the money,XzYL20ctx10VncApAR9a_w,The Hungry Fox Restaurant & Country Store,1.0,Had a coupon so tried the place out. Not worth any amount of money. The omelet was so overdone the eggs were brown all the way through. Any good kitchen wouldn't have let that out... service was sluggish. Avoid.,tfidf,,
Q013,price,overpriced not worth the money,rdL4QBRz4qz8ddVahg_FKw,Bosphorus Cafe,5.0,"A very nice place for dinner with friends, co-workers or SO.  Well worth the money. Don't be be fooled by the size of the restaurant...great service.",tfidf,,
Q013,price,overpriced not worth the money,LuxJ54mNHqr-r_7QqydRIw,Meet Noodles,5.0,"No doubt the best Chinese cuisine close to campus. All noodles are distinct with their broth and style, and the Chongqing Spicy Chicken is a must get. Portions are huge and definitely worth the money.",tfidf,,
Q013,price,overpriced not worth the money,zQAJclg0BfGHAyWQzqk4Cw,Lilac Pâtisserie,5.0,"Food was great! Presentation really nice! Friendly staff too. I am not gluten free but my daughter is, bought one of each of the breads to bring home, the breads were well worth the money spent.",tfidf,,
Q013,price,overpriced not worth the money,6qRjMV5T_gR1jVyIODIKZw,Ralph and Kacoo's,2.0,Not worth the money.   The food didn't have much flavor and the textures weren't very good (the fish were chewy and so were the crawfish beignets).  If it was $15 I might give it three stars but for $30/entree I expected a lot more than this.,tfidf,,
Q013,price,overpriced not worth the money,qnCLLcGa96T9mMTDlZjYEA,Market Salamander Grille,1.0,This isn't a place that we will ever return to.  We ordered a few drinks and burgers. Drinks were weak and $$$.  Burgers were good but not worth the money that is charged.  The employees are not interactive. It was average food at best.,tfidf,,
Q013,price,overpriced not worth the money,xOIi3PlsN7rAeOaelWLnwQ,Mango Mango Dessert,4.0,This crepe cake has great depth of flavour which makes it a complete worth of money. Just a tad of sweetness that helps all other flavours to come out beautifully. The mangoes are also kept in balance with the size of the cake. A well crafted dessert.,tfidf,,
Q014,price,great value cheap eats,O1UMnHUsQJlhpEMcJR0B2Q,H Mart - Upper Darby,4.0,Probably the best Asian market in del co. The food court is great for cheap quick eats.,bm25+hybrid,,
Q014,price,great value cheap eats,7p4kFyXIHktrMlOPtwvxVg,Liberty Pizza and Grill,2.0,Cheap eats at best nothing to rave about,bm25+hybrid+tfidf,,
Q014,price,great value cheap eats,kxpBoVPt9Hga9YqiqQhlsw,Kimcheese,4.0,You cant go too wrong with meat + rice + pepper sauce.  For whatever reason putting a fried egg on this combo makes it awesome.  Had the bim bop and steak bowl.. Get the bim bop korean salad version its cheaper w more veggies. Good cheap eats!,bm25+hybrid+tfidf,,
Q014,price,great value cheap eats,KRQm_Pn5L1Bk5_AKbirLrg,Cafe Du Monde,4.0,"Cafe de monde is a mandatory visit when you come to New Orleans. The beignets are fresh and hot and chewy, surprisingly not that greasy, although too much powder sugar to my liking. They do pair up nicely with a cup of strong hockey coffee. Cheap eats, not the healthiest option, but definitely a gre",bm25+hybrid+tfidf,,
Q014,price,great value cheap eats,XrbAxgxq5giFu9q1OHdP-Q,Short Stop Poboys,5.0,This place has always been amazing. My brother he gets the barbecue beef and I get the fried shrimp poboys.  The onion rings are a phenomenal value. Awesome taste and a lot of food for a cheap price. Customer service has always been spot on and this place is clean.,bm25+hybrid,,
Q014,price,great value cheap eats,Gh4EDnSYYiBSBtBlVbMp8Q,City Fire,5.0,"Good stuff and cheap. Was just here Sunday the 20th of Dec. i came before 6 pm and there was still happy hour so got a really good cocktail - bootlegger. Also had 2 starters for $6 each which were delish- guacamole and the maui flat.
For entree i had the meatloaf which is known to be their best dish",bm25+hybrid,,
Q014,price,great value cheap eats,NU5XgX7Xo303nB0cagz20A,Robert's Western World,5.0,"As one of the very talented singers stated as some folks left the joint ""don't leave, they don't understand you out there, we understand you in here."" She couldn't have been more right. You will not be disappointed by this classic honky tonk! Cheap drinks & eats (and delicious!). The live music coul",bm25+hybrid,,
Q014,price,great value cheap eats,eNIHJ_VH1jid90y71BAXmw,Cafe Hey,4.0,"Back for more, I found that Cafe Hey has it down for consistent work. Nice breakfast burrito was fresh and flavors were nice together and yet identifiable. Nice coffee, tasty Cuba toast. I go in here to lay back and unwind. Go here for good food, intentionally slow service, (meant as a compliment) c",bm25+hybrid,,
Q014,price,great value cheap eats,xwqnJVkgmBgcBzbicghfPg,Sushi Teri House,5.0,Great value. We love Sushi Teri downtown for family dinner nights with our teenage daughters.  I love the Mike 2 roll that is an incredible value considering the generous amount of fresh sashimi grade fish in it.  We also love their Tempura Udon.  My younger daughter likes to get the kids meal with ,bm25+hybrid,,
Q014,price,great value cheap eats,0OeXHmqnglk1uUkdYfGzYg,Buenos Grill,4.0,"Baja style eats in Reno? Excellent. Great prices, more food than i could eat in one sitting. Clean restaurant with ample seating and a huge menu. Very good choice.",bm25,,
Q014,price,great value cheap eats,LDo8RILRj0KSrRMF70Ywvg,Wendy's,5.0,"Excellent, efficient service--accurate order and delicious food ordered through website!  Great value, too!",hybrid+tfidf,,
Q014,price,great value cheap eats,K3yuLadrYKhGPkgKqjtYlg,Angelito's Rotisserie & More,5.0,Food is delicious and a great value!  I wish it was closer so I could get dinner from here too!,tfidf,,
Q014,price,great value cheap eats,monL1z7FiuRbv2k5PwVacQ,Bangkok Express,4.0,I go here often.Its great value and authentic.I appreciate the fast ordering and very quick delivery...How do they do hatband still deliver good insistently???,tfidf,,
Q014,price,great value cheap eats,EldamsYQ5dNF84YNujDRGA,Hugo's Pizzeria,5.0,Great food and service. Solid beer menu. Lunch special with half salad and pizza is a great value!,tfidf,,
Q014,price,great value cheap eats,mlToPTWugvzvM0IMwOXPAg,Marino's Bistro ToGo,5.0,"I've been here a few times. Always excellent service, very cool people. Food is great and the value for what you pay is excellent. I'm definitely a return customer.",tfidf,,
Q014,price,great value cheap eats,MPYpsdtdDLBVnNByGtramw,Oishi,4.0,"Best sushi place in the area -- fresh, and new takes on it. They offer Korean, Japanese, and Thai. All of it is good. The lunch is a great value.",tfidf,,
Q014,price,great value cheap eats,HhEG1-Z21mXV15XmK2XsiQ,Woksabi Now Known as Chow's Chinese Restaurant,4.0,Went back recently with my wife for Sushi...was blown away by the presentation and quality of the sushi rolls.  Updating my review to 4 stars.  Great value.,tfidf,,
Q015,price,expensive but worth every penny,tGvo3Eh1Rt3hw_zErEx8zQ,Fuji Mountain,4.0,Large sake bombs are the best!! It was definitely worth every penny! The salmon tempura rolls are the best.,bm25+hybrid+tfidf,,
Q015,price,expensive but worth every penny,jiHBz6ZtuW0KJWpvsPLcjg,Jong Ka Jib,5.0,"Amazing food! tofu soups are delicious:) 
Highly recommend trying this restaurant. Galbi is what I always get with my tofu, very filling and worth every penny",bm25+hybrid+tfidf,,
Q015,price,expensive but worth every penny,N7i_oh-boPpUFlHvR1aosA,Izzo's Illegal Burrito,4.0,It's worth every penny! The fact that you can get a beer or margarita and not wait for a waitress to seat you is the best.,bm25+hybrid+tfidf,,
Q015,price,expensive but worth every penny,NJVEj8X8Y7aFeqkidoxw5g,Dressel's Public House,5.0,The food here is sooo good! Their Cuban fries are a must and the pork tacos are incredible! It's a little pricey but it's worth every penny!,bm25+hybrid+tfidf,,
Q015,price,expensive but worth every penny,ip2TLjlT4h65HqiFDaNIxQ,Urban Pita,5.0,Very great plates!! Fresh and hot even if you take it to go! I got the falafel plate and the falafel was HUGE!! Worth every penny! Was stuffed and could barely finish the plate! Will return soon.,bm25+hybrid+tfidf,,
Q015,price,expensive but worth every penny,lYipjfdkqF_QPj59tOCe3Q,Mas Tacos Por Favor,5.0,"The only place in Nashville that does tacos right. $3 a pop, and worth every penny. Avoid the BNA hats and pumpkin spice lattes in 12th South eating $6 tacos from Bartaco, and just go to Mas Tacos - you won't regret it.",bm25+hybrid+tfidf,,
Q015,price,expensive but worth every penny,dWDHzUnPJItSK4XisW9qfA,Mesa Verde,5.0,"When it's time for a special meal...Mesa Verde! Truly BEAUTIFUL food, things I usually don't eat, I LOVE there. Great service, nice wine list and for goodness sake, save room for dessert. A little pricey for healthy foods, but worth every penny.",bm25+hybrid,,
Q015,price,expensive but worth every penny,FL7iS32yaTo0J9joKx8iFg,Tex-Mex,4.0,"Deeeeeeeee-licious! Enjoyed to steak tacos, that was down right yummy! They do except credit here, if your purchase is at least $8.00. If not be sure to carry cash. It's worth every penny spent! Can't wait to go back..gotta craving!",bm25+hybrid+tfidf,,
Q015,price,expensive but worth every penny,if9mUvt5jkEEuGKcd9Tm8A,1818 Chophouse,5.0,"A little pricey, but worth every penny.  Whether your looking for a place for a special celebration or just a date night you won't go wrong with the chophouse.  Their prime rib is outstanding and seafood is cooked to perfection.  The wait staff is super knowledgeable and courteous which makes the ev",bm25+hybrid,,
Q015,price,expensive but worth every penny,hgjbuWESOfoOa53RYJUbZg,Union Public House,5.0,"I had the Market Salad at the bar; they held the red onions and suggested with shrimp: Perfect. Dressed with a very nice lemon vinaigrette that was also perfect. Loads of heirloom cherry tomatoes, and delicious. An Arnold Palmer and delicious bread capped a spot-on lunch that kept me going, on my wa",bm25+hybrid,,
Q015,price,expensive but worth every penny,M93Lvz4BhgnL8RIVDvg4zQ,Council Oak Steaks & Seafood,5.0,Great food and service!  It is expensive but worth it! It can get loud on the bar side but the experience of tasting their steaks is worth any shortcomings this place might have!,tfidf,,
Q015,price,expensive but worth every penny,EAgL8M_Z2B1nk1rcB5HcUg,Gaylord Opryland Resort & Convention Center,5.0,I go here every year it is the perfect vacation for a week or a couple of nights but watch out for the pricing it is a little expensive but it is all worth it especially with the sound waves package which is their amazing waterpark,tfidf,,
Q015,price,expensive but worth every penny,tbH864Do-O9rMDB_myxOLQ,Sushi Ushi,5.0,"Expensive but worth it! I had the sweet potato roll, diamond roll and Tiger roll, don't have a single complaint about any of them! They were plated beautifully and the taste was fresh and amazing.",tfidf,,
Q016,price,affordable family friendly budget,DoZU4MUnsogvNU5RqJH3rA,Paul's,5.0,"Friendly staff & waitress made my family feel comfortable. Great specials they had fish n chips buy one get one free, $2 beers. The portion of fish was big and fresh. This is my 2nd time there. Kid friendly. Great place to bring your family, friends & out of town guest. Affordable.",bm25+hybrid,,
Q016,price,affordable family friendly budget,Li1k_l93A8q0HVYmiZNdng,Water Wheel Tavern,5.0,"My family loves the Water Wheel because they consistently have fresh delicious food and fast, friendly service and atmosphere.  With affordable pricing! 

Everything I have had here has been great. I love the steak frites and the French onion soup is amazing.  Plus they give you safety scissors with",bm25+hybrid,,
Q016,price,affordable family friendly budget,GE2UMUn8C3nLxZ1CG3qx1Q,Falls Deli,5.0,"Absolutely delicious! Fast, filling and affordable! Called ahead the woman who answered was friendly and happy. She told me 5-10mins I showed up in about 3mins and my food was ready.  The sandwich is huge and delicious, I couldn't ask for more. Even better, is that Falls deli is a family run neighbo",bm25+hybrid,,
Q016,price,affordable family friendly budget,gZQ1gbAirS7UZGoJgAMgCw,Asihi Asian Cuisine Hibachi & Buffet,4.0,We like Asihi for lunch buffet.  The interior is pleasant and cozy and the staff is friendly.  The price is great for lunch but it gets too high for dinner in my opinion!  Like the fact that they have a basic sushi selection and several interesting entrees on the buffet.  It's an affordable place fo,bm25+hybrid,,
Q016,price,affordable family friendly budget,gOEU2uJPI8fak7OTA66MFw,Cheddar's Scratch Kitchen,3.0,"While the menu is super affordable, I wish there were some more vegetarian options. I always have to get either the ""side platter,"" chips and salsa, or spasagna. While all three options are all alright, none are AMAZING, if you know what I mean. It's an affordable family place that is always packed ",bm25+hybrid,,
Q016,price,affordable family friendly budget,rjy0iL_uYWWlwfNq6jzbMQ,Tai Lake Restaurant,4.0,"Often chosen for a special occasion, such as a Father's Day celebration. Good food- and affordable. Good service. Clean silverware, plates, and cups. Decent restrooms. Appropriate to bring your big family to.",bm25+hybrid,,
Q016,price,affordable family friendly budget,-QhiTRoScmTeUGblaCSW6w,Marathon On the Square,5.0,"Marathon is a Community Mainstay for Affordable, Healthy Comfort Food.  Over the years, Marathon on the Square has soundly provided healthy, creative, affordable comfort food to me, my family, friends and other loved ones.  Marathon on the Square is a mainstay in my community because of its extensiv",bm25+hybrid,,
Q016,price,affordable family friendly budget,bu0E97HpijKVhC0jBAAESg,Capri Restaurant,5.0,"This place is a staple in our home, my wife is here on average a couple times a week, our whole family eats breakfast here every weekend. If you are looking for an old school diner, w a never empty cup of coffee, affordable, consistent food & friendly service you can't beat this place. It's like wal",bm25+hybrid,,
Q016,price,affordable family friendly budget,4c3rNMaPVv0WZlTXfUf4AQ,Govinda's Natural Foods Buffet,5.0,Driving along from El Paso to LA Me and My Family 12 members total found this skiny place very relaxable and flavourful. Taste is not the best but for the price it is affordable We will come back soon or later,bm25+hybrid,,
Q016,price,affordable family friendly budget,l9a3jsUl5UXC9MS-5VFQ0w,Seahorse,4.0,"Great atmosphere, friendly staff, cooked to order home cooking. Affordable coffee, hot fresh coffee just a block from the beach.",bm25+hybrid,,
Q016,price,affordable family friendly budget,UD09bSJJiFC9ehlTfb4o3Q,Topgolf,5.0,"I had a great time here. Well maintained  facilities and it's just a great environment to be , family friendly too. There are even heaters so if you're feeling chilly, those are available for use to turn on.",tfidf,,
Q016,price,affordable family friendly budget,NpnRBH3SA8p6poxUriBqqQ,Fontana Pizza & Grill,5.0,"What a wonderful establishment! Excellent food. Accommodating staff. Nancy (our server) was exceptional!! If you're in the area, this is the kind of family owned, family friendly establishment you want. You won't be sorry!!!",tfidf,,
Q016,price,affordable family friendly budget,bhmOnaOSvhGRV51L4sVPxg,The Creekside Restaurant & Bar,5.0,Try the amazing French dip! Love this family friendly restaurant that is off of busy state street.,tfidf,,
Q016,price,affordable family friendly budget,n6agZiXInZ8kXjHkqDnjDg,Cafe 393 on Main,4.0,"Always great service, good portions of food, family friendly. Owner's are the best! Thanks for a great food experience, eggs Benedict ""The best""!",tfidf,,
Q016,price,affordable family friendly budget,jv27kRvNWD6lrN7RnjFI3Q,Philadelphia Museum of Art,1.0,"It is this museum's policy is to discriminate against children. While wheelchairs, walkers and other equipment may enter the special exhibits when an adult needs them, a child strapped into a stroller is refused entry. 
Not family friendly!!",tfidf,,
Q016,price,affordable family friendly budget,Ad7WyGwf88l4JhpgSALLwg,Thunder Canyon Brewery,5.0,"We were in Tucosn visiting for a couple of nights with family from out of state. Our mission was to find a local brewery that offers a selection of multiple unique beers,  ad paid back friendly vibe, cool atmosphere, a bit of food, and family friendly.  Well we found that and more here.",tfidf,,
Q016,price,affordable family friendly budget,_9E43aqGbo87-feyhI3BBA,McDonald's,1.0,No changing table in the bathroom. McDonalds are supposed to be family friendly places why wouldn't you have a changing table in the bathrooms.,tfidf,,
Q016,price,affordable family friendly budget,XIN2TQXvwB5YU2T8HKq91A,Johnny Grits Tarpon Springs,5.0,Great people and great service. Family friendly and fair prices. Great atmosphere. Try the veggie omelette or cheeseburger.,tfidf,,
Q016,price,affordable family friendly budget,WQMNzvAbBlkbkecU256RuA,KG's Westside Cafe,5.0,Been coming here since before it was KG's & it has always been the only place that makes true chocolate chip pancakes that are better than the BoBo's.  Very family-friendly usually busy on the weekend but if you get there early enough or after 10 a.m. but before they close they're great.,tfidf,,
Q016,price,affordable family friendly budget,xhBxdsKrg3Gcij2fUOuOVA,Wild Garlic Pizza & Pub,5.0,This is our go to pizza place for sure. The pizza  is always excellent and the service is great.  We  also like that it is family friendly and can accommodate a large group and there are games and activities to keep the kids busy.,tfidf,,
